"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2000",3.28618581631394,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2001",3.52572313642557,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2002",3.7051456321675,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2003",3.3488555343433,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2004",3.0636461061304,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2005",2.66614149136986,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2006",2.61132784868893,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2007",2.95864240360266,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2008",3.16972273158193,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2009",2.98814409312254,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2010",2.62961440235703,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2011",2.53651815834766,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2012",2.40690395324482,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2013",2.33256913781388,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2014",2.42332594933321,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2015",2.33364239513177,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2016",2.49124836462347,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2017",2.63296813358548,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2018",2.44297355141773,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2019",2.11536576082154,
"ZAF","VAACTY","AGRFORTFISH","PC_VA","A","2020",2.69967503877944,
"ZAF","VAACTY","CONSTR","PC_VA","A","1993",3.44465312777152,
"ZAF","VAACTY","CONSTR","PC_VA","A","1994",3.42701873382279,
"ZAF","VAACTY","CONSTR","PC_VA","A","1995",3.4467875364504,
"ZAF","VAACTY","CONSTR","PC_VA","A","1996",3.41676044317266,
"ZAF","VAACTY","CONSTR","PC_VA","A","1997",3.47030150317573,
"ZAF","VAACTY","CONSTR","PC_VA","A","1998",3.24319971372468,
"ZAF","VAACTY","CONSTR","PC_VA","A","1999",3.00373078862898,
"ZAF","VAACTY","CONSTR","PC_VA","A","2000",2.76170409500717,
"ZAF","VAACTY","CONSTR","PC_VA","A","2001",2.65069696778959,
"ZAF","VAACTY","CONSTR","PC_VA","A","2002",2.39411734633552,
"ZAF","VAACTY","CONSTR","PC_VA","A","2003",2.45428044110005,
"ZAF","VAACTY","CONSTR","PC_VA","A","2004",2.66491807308439,
"ZAF","VAACTY","CONSTR","PC_VA","A","2005",2.89394644316234,
"ZAF","VAACTY","CONSTR","PC_VA","A","2006",2.99089892479974,
"ZAF","VAACTY","CONSTR","PC_VA","A","2007",3.48224835826042,
"ZAF","VAACTY","CONSTR","PC_VA","A","2008",4.3493089628262,
"ZAF","VAACTY","CONSTR","PC_VA","A","2009",4.20496556627116,
"ZAF","VAACTY","CONSTR","PC_VA","A","2010",3.82597368017667,
"ZAF","VAACTY","CONSTR","PC_VA","A","2011",3.81130185265951,
"ZAF","VAACTY","CONSTR","PC_VA","A","2012",3.8808388166898,
"ZAF","VAACTY","CONSTR","PC_VA","A","2013",4.03960659314367,
"ZAF","VAACTY","CONSTR","PC_VA","A","2014",4.09678717234083,
"ZAF","VAACTY","CONSTR","PC_VA","A","2015",4.1199330902915,
"ZAF","VAACTY","CONSTR","PC_VA","A","2016",3.9990189035982,
"ZAF","VAACTY","CONSTR","PC_VA","A","2017",3.90962758422829,
"ZAF","VAACTY","CONSTR","PC_VA","A","2018",3.92199162947346,
"ZAF","VAACTY","CONSTR","PC_VA","A","2019",3.80710885840624,
"ZAF","VAACTY","CONSTR","PC_VA","A","2020",3.16434321742655,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1993",32.1037499162379,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1994",31.57749188417,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1995",31.4229134527939,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1996",30.1707180666593,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1997",29.4094392996545,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1998",29.1136297193238,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","1999",28.3509850327722,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2000",29.1327267128615,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2001",29.7419506058884,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2002",30.1133463021229,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2003",28.2741710439344,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2004",27.6154499324193,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2005",27.3836901113207,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2006",26.3948120208838,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2007",26.2076328031576,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2008",27.0036343707552,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2009",26.1711421686192,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2010",26.3336858483628,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2011",26.0907164952662,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2012",25.7201793745849,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2013",25.613583811142,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2014",25.4830699334856,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2015",24.9599362531381,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2016",25.401575011705,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2017",25.4092173318315,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2018",25.1033393844416,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2019",25.3764651114095,
"ZAF","VAACTY","INDUSENRG","PC_VA","A","2020",25.1371073231503,
"ZAF","VAACTY","MFG","PC_VA","A","1993",21.2624885220483,
"ZAF","VAACTY","MFG","PC_VA","A","1994",21.0492082577319,
"ZAF","VAACTY","MFG","PC_VA","A","1995",21.3543860909587,
"ZAF","VAACTY","MFG","PC_VA","A","1996",20.3613183595545,
"ZAF","VAACTY","MFG","PC_VA","A","1997",20.0793135302224,
"ZAF","VAACTY","MFG","PC_VA","A","1998",19.601533208817,
"ZAF","VAACTY","MFG","PC_VA","A","1999",18.7379544351371,
"ZAF","VAACTY","MFG","PC_VA","A","2000",19.1738456768726,
"ZAF","VAACTY","MFG","PC_VA","A","2001",19.2622839858318,
"ZAF","VAACTY","MFG","PC_VA","A","2002",19.3741354143233,
"ZAF","VAACTY","MFG","PC_VA","A","2003",18.97631623135,
"ZAF","VAACTY","MFG","PC_VA","A","2004",18.6175020373039,
"ZAF","VAACTY","MFG","PC_VA","A","2005",18.1396584185755,
"ZAF","VAACTY","MFG","PC_VA","A","2006",16.427069069823,
"ZAF","VAACTY","MFG","PC_VA","A","2007",16.0761549574814,
"ZAF","VAACTY","MFG","PC_VA","A","2008",15.9881426599553,
"ZAF","VAACTY","MFG","PC_VA","A","2009",15.0037731205535,
"ZAF","VAACTY","MFG","PC_VA","A","2010",14.3775319398681,
"ZAF","VAACTY","MFG","PC_VA","A","2011",13.3127633011137,
"ZAF","VAACTY","MFG","PC_VA","A","2012",12.9997500163065,
"ZAF","VAACTY","MFG","PC_VA","A","2013",12.8994733106691,
"ZAF","VAACTY","MFG","PC_VA","A","2014",13.4234798023438,
"ZAF","VAACTY","MFG","PC_VA","A","2015",13.4310776163893,
"ZAF","VAACTY","MFG","PC_VA","A","2016",13.470900842132,
"ZAF","VAACTY","MFG","PC_VA","A","2017",13.3935591386227,
"ZAF","VAACTY","MFG","PC_VA","A","2018",13.197349690211,
"ZAF","VAACTY","MFG","PC_VA","A","2019",13.2234056689801,
"ZAF","VAACTY","MFG","PC_VA","A","2020",12.9437124760076,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1993",5.22253403065767,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1994",5.44621196121485,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1995",5.64077810425731,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1996",5.63570722060389,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1997",5.76643814927803,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1998",5.93310573981911,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","1999",6.11651347114527,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2000",6.29433922884778,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2001",6.22520233440842,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2002",6.21196446337481,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2003",6.44875695737592,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2004",6.3872475043993,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2005",6.38899303937231,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2006",6.38445965496266,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2007",6.14035394036292,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2008",5.79839859647906,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2009",5.99964198213017,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2010",5.95469003072163,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2011",6.01769140805671,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2012",6.0092375262243,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2013",5.83357516894501,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2014",5.75038117872334,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2015",5.86740448907767,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2016",5.74213681682099,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2017",5.82401528489669,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2018",5.89479596259726,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2019",5.9473952739261,
"ZAF","VAACTY","OTHSERVACT","PC_VA","A","2020",6.0060574649039,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1993",14.4979068733338,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1994",14.2417078607138,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1995",14.4075997902299,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1996",14.1453997546482,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1997",13.7937950104049,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1998",13.5668715000353,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","1999",14.0611196909668,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2000",14.7378184981389,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2001",14.1506313804734,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2002",13.8516429571133,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2003",14.1362978368921,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2004",14.3910711271027,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2005",14.1592994745134,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2006",14.1271272703695,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2007",13.7371879545825,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2008",13.9210029235402,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2009",13.9496816291011,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2010",14.8537512683101,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2011",14.8461572328175,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2012",14.9335297531285,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2013",14.8726515378396,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2014",14.7529307217123,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2015",14.9990044134501,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2016",14.9015576494122,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2017",14.9795713587523,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2018",15.0357128618321,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2019",15.1486834404389,
"ZAF","VAACTY","WHLEHTELTRANSP","PC_VA","A","2020",14.7915380675572,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","1996",4.75839260660638,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","1997",2.37957351524361,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","1998",1.00216077514275,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","1999",3.92013831472682,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2000",0.504697532272207,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2001",-2.78889795436592,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2002",0.623583282271643,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2003",-3.96822894741166,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2004",11.7731010139746,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2005",-7.71265553957729,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2006",-0.451945462923605,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2007",4.77525510436097,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2008",4.1486852185585,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2009",0.161401804622904,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2010",-1.25987325282252,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2011",2.21129832600709,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2012",-3.55382481883991,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2013",2.04144539805667,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2014",5.35661960320154,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2015",0.145104378472503,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2016",-2.101961015439,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2017",1.89984093155457,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2018",-0.676494321155766,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2019",1.68641225476293,
"EA","VAACTY","AGRFORTFISH","AGRWTH","A","2020",-0.667108944800828,
"EA","VAACTY","CONSTR","AGRWTH","A","1996",-2.19584745899895,
"EA","VAACTY","CONSTR","AGRWTH","A","1997",-0.83632393057327,
"EA","VAACTY","CONSTR","AGRWTH","A","1998",0.268559034068807,
"EA","VAACTY","CONSTR","AGRWTH","A","1999",2.45751404704881,
"EA","VAACTY","CONSTR","AGRWTH","A","2000",2.71341208602434,
"EA","VAACTY","CONSTR","AGRWTH","A","2001",1.07632538566637,
"EA","VAACTY","CONSTR","AGRWTH","A","2002",-0.060443535663205,
"EA","VAACTY","CONSTR","AGRWTH","A","2003",0.960013190708451,
"EA","VAACTY","CONSTR","AGRWTH","A","2004",1.44691702898001,
"EA","VAACTY","CONSTR","AGRWTH","A","2005",0.800542759698102,
"EA","VAACTY","CONSTR","AGRWTH","A","2006",3.62602487289176,
"EA","VAACTY","CONSTR","AGRWTH","A","2007",1.43942582139757,
"EA","VAACTY","CONSTR","AGRWTH","A","2008",-1.76488487066632,
"EA","VAACTY","CONSTR","AGRWTH","A","2009",-7.17184029776355,
"EA","VAACTY","CONSTR","AGRWTH","A","2010",-4.73107776352324,
"EA","VAACTY","CONSTR","AGRWTH","A","2011",-3.09059638842412,
"EA","VAACTY","CONSTR","AGRWTH","A","2012",-5.50456311059929,
"EA","VAACTY","CONSTR","AGRWTH","A","2013",-3.80646962045852,
"EA","VAACTY","CONSTR","AGRWTH","A","2014",-1.0866649060973,
"EA","VAACTY","CONSTR","AGRWTH","A","2015",0.818838655234283,
"EA","VAACTY","CONSTR","AGRWTH","A","2016",1.70530667593103,
"EA","VAACTY","CONSTR","AGRWTH","A","2017",1.80452707991475,
"EA","VAACTY","CONSTR","AGRWTH","A","2018",2.21358198959481,
"EA","VAACTY","CONSTR","AGRWTH","A","2019",1.99991092651387,
"EA","VAACTY","CONSTR","AGRWTH","A","2020",-5.34465631485696,
"EA","VAACTY","INDUSENRG","AGRWTH","A","1996",0.381975806129219,
"EA","VAACTY","INDUSENRG","AGRWTH","A","1997",3.11637347150995,
"EA","VAACTY","INDUSENRG","AGRWTH","A","1998",2.90814225507031,
"EA","VAACTY","INDUSENRG","AGRWTH","A","1999",2.30074483827379,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2000",5.26827888993696,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2001",1.48188442854363,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2002",0.1246029441819,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2003",0.660010411212564,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2004",3.02273371832515,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2005",1.34164532677785,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2006",3.84054194355814,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2007",3.55239473471746,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2008",-2.02872739370562,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2009",-12.3281954303299,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2010",8.34672907717844,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2011",2.83634220005811,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2012",-1.25737812351853,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2013",-0.7548112522896,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2014",2.28166938197085,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2015",3.33968630755897,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2016",2.72520938992612,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2017",3.41782366528526,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2018",1.87510277174527,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2019",0.481877683121429,
"EA","VAACTY","INDUSENRG","AGRWTH","A","2020",-6.75800646644701,
"EA","VAACTY","MFG","AGRWTH","A","1996",-0.189727114493196,
"EA","VAACTY","MFG","AGRWTH","A","1997",3.98525384974319,
"EA","VAACTY","MFG","AGRWTH","A","1998",3.02254753616503,
"EA","VAACTY","MFG","AGRWTH","A","1999",2.48113760543032,
"EA","VAACTY","MFG","AGRWTH","A","2000",5.94006644254805,
"EA","VAACTY","MFG","AGRWTH","A","2001",1.63272959762273,
"EA","VAACTY","MFG","AGRWTH","A","2002",-0.448066445249517,
"EA","VAACTY","MFG","AGRWTH","A","2003",0.696600010272543,
"EA","VAACTY","MFG","AGRWTH","A","2004",2.73508912272858,
"EA","VAACTY","MFG","AGRWTH","A","2005",1.86004639445499,
"EA","VAACTY","MFG","AGRWTH","A","2006",5.23559101111492,
"EA","VAACTY","MFG","AGRWTH","A","2007",3.88240780154218,
"EA","VAACTY","MFG","AGRWTH","A","2008",-2.59546842645323,
"EA","VAACTY","MFG","AGRWTH","A","2009",-14.6864565669326,
"EA","VAACTY","MFG","AGRWTH","A","2010",9.78304473797503,
"EA","VAACTY","MFG","AGRWTH","A","2011",4.45792322172258,
"EA","VAACTY","MFG","AGRWTH","A","2012",-2.28694606800787,
"EA","VAACTY","MFG","AGRWTH","A","2013",-0.488587908994103,
"EA","VAACTY","MFG","AGRWTH","A","2014",3.3008966745948,
"EA","VAACTY","MFG","AGRWTH","A","2015",4.164953426074,
"EA","VAACTY","MFG","AGRWTH","A","2016",2.53310518004367,
"EA","VAACTY","MFG","AGRWTH","A","2017",3.7817920560637,
"EA","VAACTY","MFG","AGRWTH","A","2018",2.02234526926324,
"EA","VAACTY","MFG","AGRWTH","A","2019",0.532216940839445,
"EA","VAACTY","MFG","AGRWTH","A","2020",-7.24234897520068,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","1996",2.499420781997,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","1997",1.55749129120599,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","1998",2.59808838674484,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","1999",2.75577078741628,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2000",3.23245504669866,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2001",1.0683213400747,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2002",-0.294035629530178,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2003",0.034970181734966,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2004",3.44390734316837,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2005",1.57036654049971,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2006",3.04738130820387,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2007",1.76416140736201,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2008",2.13206130766468,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2009",-1.61059914188778,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2010",0.350706386898007,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2011",0.586883469239326,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2012",-1.23604905166099,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2013",-0.92195351070893,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2014",0.106405916744937,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2015",1.43921118259892,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2016",-0.06453515115478,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2017",2.19628751098679,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2018",1.3064717347012,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2019",1.63680920604591,
"EA","VAACTY","OTHSERVACT","AGRWTH","A","2020",-17.1417411790493,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1996",0.967399989616224,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1997",3.4435141293881,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1998",4.07244440802973,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1999",2.65633645063857,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2000",4.52633632392973,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2001",2.83416924203736,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2002",0.638665287217505,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2003",1.25693646569462,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2004",2.49445003989699,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2005",2.07354335371423,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2006",3.61738910942859,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2007",3.29781078964492,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2008",0.729302948547645,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2009",-5.46622995095653,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2010",1.12341502757975,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2011",2.2633657470737,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2012",-0.211981170913975,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2013",-0.726238380632364,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2014",1.64599868101522,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2015",2.4139157891106,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2016",2.27663190407413,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2017",2.60892666470997,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2018",1.46213676157256,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2019",2.36639990672237,
"EA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2020",-13.7216621649842,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","1995",2.58295553981314,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","1996",2.63288470937843,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","1997",2.59300446279997,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","1998",2.49547014615675,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","1999",2.38624718571888,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2000",2.32807720623163,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2001",2.31714979029311,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2002",2.17416006329576,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2003",2.10619072751915,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2004",2.07717219090824,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2005",1.84896631415671,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2006",1.73365408716242,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2007",1.77234342536025,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2008",1.70141954211963,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2009",1.55379822403306,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2010",1.70149373217831,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2011",1.74026188361503,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2012",1.74034452715085,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2013",1.78309750544345,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2014",1.75545912630537,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2015",1.71324061180851,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2016",1.65575111143727,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2017",1.75829161766801,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2018",1.68688389477278,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2019",1.66197324441574,
"EA","VAACTY","AGRFORTFISH","PC_VA","A","2020",1.71950986389568,
"EA","VAACTY","CONSTR","PC_VA","A","1995",6.26934065851531,
"EA","VAACTY","CONSTR","PC_VA","A","1996",6.02107825682653,
"EA","VAACTY","CONSTR","PC_VA","A","1997",5.82079738090585,
"EA","VAACTY","CONSTR","PC_VA","A","1998",5.68276518421494,
"EA","VAACTY","CONSTR","PC_VA","A","1999",5.74506068977621,
"EA","VAACTY","CONSTR","PC_VA","A","2000",5.73859049810302,
"EA","VAACTY","CONSTR","PC_VA","A","2001",5.73517689043032,
"EA","VAACTY","CONSTR","PC_VA","A","2002",5.75686338636964,
"EA","VAACTY","CONSTR","PC_VA","A","2003",5.86182198988737,
"EA","VAACTY","CONSTR","PC_VA","A","2004",5.93703416510208,
"EA","VAACTY","CONSTR","PC_VA","A","2005",6.02325591277511,
